Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95
PD13754a	0.12885459418059414	0.0	0.1363069437350849	0.0	0.38147109344813634	0.0	0.005381822443634898	0.0	0.0	0.0	0.0	0.0	0.004417615394161928	0.0	0.0	0.0	0.0	0.0	0.005022858020213514	0.0	0.005352016418099377	0.0	0.0	0.0	0.0	0.0	0.0	0.007517198200118648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046913247605587564	0.0	0.0	0.0	0.0	0.005975694782350439	0.0	0.017470046510289623	0.01598177324424217	0.0	0.0	0.09756073511272723	0.03065786189648512	0.007532704035453966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007897792435852383	0.0	0.0	0.006428112923759815	0.0	0.0	0.0	0.0	0.08925788961320799	0.0	0.0
PD13755a	0.14988720064074246	0.0	0.0	0.0	0.43319645784351035	0.0	0.0	0.0	0.0	0.0	0.07096859109488815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046967236872736	0.0	0.0	0.0	0.0	0.0	0.01832224429473419	0.0	0.0	0.0	0.01535373739021351	0.0	0.0	0.0	0.0	0.07020717167026726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19509736019290783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13756a	0.13904639547355305	0.0	0.0	0.0	0.3343656690765862	0.0	0.0	0.0	0.0	0.0	0.06421985053528274	0.0	0.0	0.0	0.0	0.0	0.0	0.011742232230400142	0.0	0.0	0.010130963525301268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051441267224601905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3890536219342746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13757a	0.12123375101413808	0.19266743934644154	0.16113360797405257	0.0	0.30327843866950577	0.0	0.010206676552431121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12238677087923519	0.0	0.0	0.0	0.0	0.0	0.014604616495563503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098746061856425	0.0	0.0	0.0	0.0	0.0	0.06461409288298979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13758a	0.09657948652344953	0.0	0.0	0.0	0.43632356594101646	0.0	0.0	0.0	0.0	0.0	0.13784825219104183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002406637517250388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08227540674692997	0.0	0.0	0.0	0.0	0.0	0.0	0.03759656325672659	0.0	0.0	0.20697008782358528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13760a	0.0630658327521055	0.02427053894988447	0.3172493826858875	0.0	0.2591489676152919	0.0	0.0	0.0	0.0	0.0	0.2118453313976832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12441994659914732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13761a	0.10439274452085695	0.0	0.0	0.0	0.48937370951580567	0.0	0.00833902796588255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008794127372668709	0.0	0.0	0.0	0.0	0.024810663185430595	0.0	0.0	0.0	0.07854128518257249	0.0	0.0	0.0	0.0	0.0	0.040481606205566276	0.0	0.0	0.0	0.010482934842320282	0.014923844660960075	0.0	0.0	0.0	0.007339219292044704	0.0	0.06923249048955235	0.0	0.0	0.0	0.14328834676633942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13762a	0.146550977025927	0.0	0.0	0.0	0.45570929501901325	0.0	0.006954399596310749	0.008850449087050067	0.0	0.0	0.08816101038133657	0.0	0.0	0.0	0.0	0.0	0.0	0.015995857504672275	0.0	0.0	0.007834086088932556	0.0	0.0	0.0	0.06887299307186803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03458269132762259	0.0	0.0	0.0	0.006418375743671378	0.0	0.0	0.0	0.0	0.0	0.15205458250676732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00801528264682825	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13763a	0.1700740373668202	0.006536608180457149	0.0	0.0	0.291118995357404	0.0	0.0	0.0	0.0	0.0	0.12799749288971013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04218855183711845	0.0	0.0	0.0	0.0059666258573584765	0.0	0.0	0.0	0.0	0.0	0.3434810061981877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012636682312943747	0.0	0.0	0.0
PD13764a	0.09629570460842582	0.016650355141231775	0.051782160720550724	0.0	0.15574673926713992	0.0	0.0	0.0	0.0	0.0	0.05329100724870342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05871080813897002	0.0	0.0	0.0	0.0	0.0	0.010958875246685923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018614065909246073	0.0	0.0	0.028203530831577023	0.0	0.0	0.5097467528874694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13765a	0.09057910280081632	0.005092373461488614	0.0	0.0	0.06800229080418063	0.048651238813263345	0.0	0.009840268384815342	0.0	0.0	0.007049865837612637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3711925953086285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02830700862743125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3626997202220916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00858553573967166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13766a	0.05690075245754955	0.36052342441637075	0.054422015901727905	0.0	0.2991847559062667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22896905131808515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13767a	0.12071753566053249	0.07786425716863446	0.06000536658484846	0.0	0.30684630402301954	0.0	0.0	0.0	0.0	0.0	0.0874288319044603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072554190364024695	0.0	0.0	0.0	0.0	0.0	0.05118086150733737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05979946586293236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21201582698313137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016886131268700984	0.0	0.0	0.0
PD13768a	0.19130132411413697	0.0	0.0	0.0	0.46787651175734507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022038427633537767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031904235279084474	0.0	0.0	0.0	0.01039255691109664	0.0	0.012298153585072863	0.0	0.0	0.0	0.20835837824278028	0.021874989707150877	0.03395542276979508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13770a	0.1512401952514698	0.007618049346204424	0.012921916063285264	0.0	0.2461813582826103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15399918126053938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597845800117428	0.0	0.0	0.0	0.0	0.0	0.42206084179471653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD13771a	0.03338336961906651	0.01484068619906441	0.07871429088245284	0.0	0.061551172264583655	0.0	0.0	0.0	0.0	0.0	0.06021913913809785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09010105657702716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009354433955953388	0.0	0.0	0.01048994286930932	0.0	0.0	0.0	0.02965110650492914	0.6116948019895158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14432a	0.12735827397000665	0.0	0.04768195565019895	0.0	0.2265313184061592	0.0	0.0	0.0	0.0	0.0	0.01801933980047823	0.0	0.0	0.0	0.0466200760232855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06927984027365777	0.0	0.0	0.0	0.0	0.0	0.0	0.00976685478672068	0.0	0.0	0.4155844209091246	0.0	0.02054219877725486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01861572140311352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14433a	0.0910997185328845	0.2776060366994192	0.0	0.0	0.29322382695756033	0.027633931873311653	0.0	0.0	0.0	0.0	0.0783583653586471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12359416464569926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010268413278036395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06385782605228475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03435771660215683	0.0	0.0	0.0
PD14435a	0.1579393997585091	0.03053798677783874	0.0	0.0	0.3407909936612208	0.0	0.0	0.0	0.0	0.0	0.06135590656609657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04884494396376668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.360530769272568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14437a	0.1284115639618974	0.006806972706284033	0.016447432932369214	0.0	0.09647877749038959	0.0	0.0	0.006161209801354012	0.0	0.0	0.03381486583191384	0.0	0.006522397569112764	0.0	0.0	0.0	0.0	0.0	0.03920202475719547	0.0	0.0	0.0	0.0	0.0	0.006969554543282644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006567935085487542	0.0	0.0	0.007686474055408316	0.0	0.007570691469768988	0.5870558276878194	0.008973703926391356	0.0	0.0	0.009980489579020308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03135007860230502	0.0	0.0	0.0
PD14439a	0.12956023853270288	0.008618236390975567	0.0	0.0	0.1676100724298939	0.06406013408181348	0.0	0.008788408308884854	0.0	0.0	0.01637362373452589	0.0	0.0	0.0	0.0	0.0	0.0	0.0347876187512295	0.0	0.0	0.0	0.0	0.0	0.0	0.06573172193045845	0.04167312364284834	0.0	0.0	0.0	0.0	0.027141348965855537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012561243778151163	0.40937760332373047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01371662612892998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14441a	0.06510902913451523	0.0	0.16539245270387148	0.0	0.08759102325128021	0.00900625731222521	0.00626288559713795	0.0	0.0	0.0	0.09015623039898764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00723443713726489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00895883296297929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006884784954144322	0.0	0.0	0.0	0.545778672717293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076253938303005595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14442a	0.12815976719550212	0.0051675558740704765	0.047640155989480765	0.0	0.5179095139129619	0.0	0.0	0.0	0.0	0.0	0.09805000589219309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03835113823605279	0.0	0.0	0.008104738828837853	0.0	0.042029875871177694	0.0	0.0	0.0	0.09114450711660535	0.0	0.005714065562090191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009370503122591222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008358172398436498	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14450a	0.10672253266454026	0.0	0.0	0.0	0.3917620152785809	0.0	0.007811665488045501	0.0	0.0	0.0	0.0517956795965153	0.0	0.004726412233279767	0.0	0.0	0.0	0.0	0.0	0.005174785885927744	0.0	0.05976342530951551	0.004341660461444149	0.0	0.0	0.0	0.04251184618834008	0.0	0.0051017278042665435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29626018668040754	0.0	0.0	0.0	0.0	0.0	0.004738718299308764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008537354661985078	0.0	0.0	0.0	0.0	0.0	0.0	0.010751989447842796	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14453a	0.053182745833195544	0.20916287682927945	0.08276692606704533	0.0	0.24135518026754937	0.0	0.0	0.0	0.0	0.0	0.10441366105765998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24322154545188993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03455059603819405	0.0	0.014158484108689928	0.0	0.017187984346496432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14454a	0.12757533987180195	0.021172403775729234	0.13300168656411562	0.0	0.19932140081948158	0.0	0.0	0.0	0.0	0.0	0.07584966444902533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051722995245449835	0.0	0.0	0.0	0.0	0.0	0.003744709694358453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01117236861171344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36334558389423777	0.013093847074086822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14456a	0.1857517557595965	0.0	0.0	0.0	0.44897943068170454	0.0	0.0	0.0	0.0	0.0	0.07139297918023514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12313872864595338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03394195802011695	0.017201118834085132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028965871993039887	0.06629798680256341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02433017008270511	0.0	0.0	0.0
PD14457a	0.12304598208420933	0.0	0.0	0.0	0.15744498479504435	0.0	0.036752504213920976	0.0	0.0	0.0	0.01604184527515767	0.0	0.0	0.0	0.0	0.0	0.0	0.02175706998852272	0.0	0.0	0.0	0.0	0.0	0.0	0.2255111166805869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0906198732724817	0.0	0.0	0.0	0.0	0.0	0.011773023274573545	0.0	0.0	0.0	0.3015432141600721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015510386255430796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14458a	0.18112852306483232	0.0	0.0	0.0	0.28198077231253893	0.0	0.0	0.0	0.0	0.0	0.0590790028335655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033902985666053105	0.0	0.0	0.012682708094789594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06874353980982409	0.0	0.0	0.0	0.010047915705041856	0.0	0.0	0.0	0.0	0.0	0.35243455251335454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14459a	0.14758167356364582	0.0	0.0	0.0	0.1965929609871844	0.02206594116704451	0.01481208906196259	0.0	0.0	0.0	0.02811534468334488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22713493460039313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013556587093325488	0.0	0.0	0.0	0.07829188754166974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2718485813014294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14460a	0.08859206716235432	0.346596980513632	0.0	0.0	0.33594202360747244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2288689287165412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14461a	0.17423589772480336	0.0	0.0	0.0	0.33448408112488814	0.0	0.0	0.0	0.0	0.0	0.1986681158844963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09436496837749087	0.0	0.0	0.0	0.0	0.0	0.0	0.10090361038306805	0.0	0.08357655101260728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01376677549264611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14462a	0.09964502571024698	0.0986070684850179	0.0	0.0	0.5057774873044636	0.0	0.053188508174132135	0.0	0.0	0.0	0.08717427207634794	0.0	0.0	0.0	0.0	0.0	0.0	0.00513107012452876	0.10025910777478524	0.0	0.03163082428924679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018586636061230757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14465a	0.1505154318562716	0.006857642680244344	0.0	0.0	0.43494824768009277	0.01717260961051335	0.0	0.010700249789052887	0.0	0.0	0.11591059545805821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063956447095105	0.0	0.0	0.0	0.0	0.0	0.0621400810441392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010333268157068417	0.0	0.0526399534436447	0.13238627557140414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14467a	0.17395020846927628	0.007893945452915612	0.0	0.0	0.37099686398733583	0.02599560998975379	0.0	0.020817061092057713	0.0	0.0	0.08543840433329199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071317824527572125	0.0	0.008599726176541603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06273162271953335	0.22700644220581648	0.009438333120720104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD14468a	0.18139411669462216	0.0	0.0	0.0	0.42128801810234795	0.0	0.009225974681634717	0.0	0.0	0.0	0.08148005362905046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010753675234194977	0.0	0.0	0.0	0.0	0.0	0.0	0.016967864048417495	0.0	0.0	0.0	0.0	0.0	0.012700941235841392	0.0	0.0	0.0	0.22860720108362048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01319354520300116	0.0	0.0	0.0	0.0	0.0	0.0	0.024388610087269124	0.0	0.0	0.0
